,id,Cause,Object,Occupation
1605,201508769,Falls,ladder,worker
1606,202545257,Struck By Moving Objects,dump-truck,forman
1607,202556213,Struck By Moving Objects,dump-truck,supervisor
1608,202569356,Struck By Moving Objects,vehicle,no_occupation
1609,200556835,Struck By Moving Objects,cab,driver
1610,202489548,Caught in/between Objects,metal,owner
1611,202505400,Struck By Moving Objects,dump,foreman
1612,201391901,Caught in/between Objects,dump-box,no_occupation
1613,200624542,Struck By Moving Objects,dump-truck,coworker
1614,202045191,Other,truck-body,freightliner
1615,202220489,Other,body,no_occupation
1616,201858495,Struck By Moving Objects,asphalt,driver
1617,202079281,Struck By Moving Objects,dumper,no_occupation
1618,201702354,Struck By Moving Objects,dump-trailer,no_occupation
1619,201407897,Caught in/between Objects,dump-box,no_occupation
1620,308677871,Struck By Moving Objects,dump-truck,driver
1621,202613543,Caught in/between Objects,dump-box,no_occupation
1622,200381077,Struck By Moving Objects,dumpster,loader
1623,202613469,Falls,no_object,contractor
1624,202597795,Caught in/between Objects,no_object,coworker
1625,202465027,Struck By Moving Objects,shifting-trailer,supervisor
1626,202076782,Caught in/between Objects,crane,carpenter
1627,200123008,Struck By Moving Objects,flash-fire,no_occupation
1628,200103091,Falls,no_object,worker
1629,201087954,Caught in/between Objects,maintenance,groundsman
1630,200840270,Struck By Moving Objects,lead,no_occupation
1631,201764008,Struck By Moving Objects,zone,driver
1632,200677953,Struck By Moving Objects,vehicle,worker
1633,200263291,Other,zone,driver
1634,202366928,Struck By Moving Objects,zone,driver
1635,14398879,Struck By Moving Objects,truck,driver
1636,170165625,Struck By Moving Objects,drunk-automobile,driver
1637,170189518,Struck By Moving Objects,no_object,driver
1638,14337216,Struck By Moving Objects,automobile,driver
1639,14518096,Struck By Moving Objects,motor-vehicle,flagman
1640,570150,Struck By Moving Objects,motor-vehicle,driver
1641,170789192,Struck By Moving Objects,no_object,no_occupation
1642,14291819,Caught in/between Objects,no_object,sewer
1643,14550479,Caught in/between Objects,no_object,no_occupation
1644,200651842,Struck By Moving Objects,no_object,foreman
1645,200556371,Electrocution,power-line,no_occupation
1646,201076452,Electrocution,power-line,laborer
1647,201408283,Electrocution,power-line,laborer
1648,201321585,Electrocution,power-line,no_occupation
1649,200713816,Electrocution,power-line,worker
1650,201321510,Electrocution,power-line,coroner
1651,201127537,Electrocution,power-line,conductor
1652,202540662,Electrocution,power-line,foreman
1653,202502514,Electrocution,power-line,carpenter
1654,202540571,Electrocution,cart,foreman
1655,202539128,Electrocution,power-line,no_occupation
1656,201126729,Caught in/between Objects,equipment,laborer
1657,200624633,Electrocution,power-line,no_occupation
1658,201682127,Electrocution,power-line,no_occupation
1659,200644656,Electrocution,power-line,no_occupation
1660,200625580,Electrocution,power-line,no_occupation
1661,200374130,Electrocution,power-line,driver
1662,200921369,Electrocution,power-line,no_occupation
1663,201855665,Electrocution,power-line,driver
1664,200001477,Electrocution,power-line,worker
1665,201956307,Falls,scaffold,owner
1666,201204500,Electrocution,power-line,conductor
1667,200053759,Electrocution,power-line,no_occupation
1668,201262789,Electrocution,power-line,conductor
1669,202354692,Electrocution,power-line,foreman
1670,200921690,Electrocution,power-line,coworker
1671,200074920,Electrocution,power-line,no_occupation
1672,200074532,Electrocution,power-line,no_occupation
1673,171060007,Electrocution,power-line,owner
1674,200330371,Electrocution,power-line,no_occupation
1675,202477212,Struck By Moving Objects,no_object,helper
1676,202491163,Electrocution,power-line,electrician
1677,200758068,Struck By Moving Objects,no_object,no_occupation
1678,202521001,Electrocution,power-line,no_occupation
1679,202554218,Struck By Moving Objects,no_object,contractor
1680,200203701,Struck By Moving Objects,no_object,no_occupation
1681,200714145,Electrocution,power-line,no_occupation
1682,202508529,Electrocution,power-line,no_occupation
1683,201408358,Electrocution,power-line,conductor
1684,202252136,Struck By Moving Objects,no_object,contractor
1685,200359214,Electrocution,power-line,conductor
1686,202452140,Struck By Moving Objects,no_object,excavator
1687,201097052,Electrocution,power-line,conductor
1688,201155223,Struck By Moving Objects,no_object,conductor
1689,201792462,Electrocution,power-line,foreman
1690,171057748,Electrocution,power-line,contractor
1691,200710531,Electrocution,power-line,no_occupation
1692,200210342,Electrocution,power-line,conductor
1693,201040078,Struck By Moving Objects,no_object,supervisor
1694,789016,Caught in/between Objects,fuse-box,coworker
1695,170356182,Struck By Moving Objects,no_object,foreman
1696,170060032,Electrocution,power-line,owner
1697,170123483,Electrocution,power-line,no_occupation
1698,837682,Electrocution,power-line,no_occupation
1699,202368791,Electrocution,power-line,conductor
1700,200202505,Electrocution,power-line,no_occupation
1701,14461727,Electrocution,power-line,foreman
1702,200360089,Electrocution,power-line,worker
1703,200813301,Electrocution,power-line,worker
1704,201623261,Electrocution,power-line,no_occupation
1705,200604585,Electrocution,power-line,worker
1706,201561263,Electrocution,power-line,messenger
1707,200921500,Electrocution,power-line,no_occupation
1708,200580025,Electrocution,power-line,no_occupation
1709,200371664,Struck By Moving Objects,installer,no_occupation
1710,202478426,Caught in/between Objects,ear,no_occupation
1711,202553301,Struck By Moving Objects,rebar,excavator
1712,202541892,Falls,no_object,no_occupation
1713,201614344,Falls,no_object,no_occupation
1714,202467866,Caught in/between Objects,arc-flash,breaker
1715,202634333,Struck By Moving Objects,no_object,no_occupation
1716,200626083,Struck By Moving Objects,hoe-bucket,foreman
1717,200358992,Struck By Moving Objects,excavator-bucket,laborer
1718,202349940,Falls,no_object,roofer
1719,764324,Falls,cave,no_occupation
1720,201124872,Falls,no_object,no_occupation
1721,200515872,Falls,no_object,coworker
1722,202654349,Electrocution,atv,driver
1723,202561627,Falls,scaffold,no_occupation
1724,201129921,Struck By Moving Objects,water,sewer
1725,202715512,Falls,water-hose,coworker
1726,202523262,Falls,no_object,journeyman
1727,200580256,Falls,no_object,no_occupation
1728,200571677,Falls,platform,worker
1729,202556627,Electrocution,vault,contractor
1730,201129954,Struck By Moving Objects,busbar,foreman
1731,202531885,Caught in/between Objects,arc-flash,no_occupation
1732,202654158,Caught in/between Objects,fire,no_occupation
1733,200376135,Struck By Moving Objects,no_object,electrician
1734,202081808,Electrocution,no_object,helper
1735,202597910,Falls,no_object,no_occupation
1736,201022167,Struck By Moving Objects,component,breaker
1737,200376507,Electrocution,glass-meter,micrometer
1738,201363777,Electrocution,electrocution,journeyman
1739,202470878,Electrocution,power-line,supervisor
1740,200533982,Struck By Moving Objects,belt,worker
1741,202546446,Struck By Moving Objects,router,subcontractor
1742,202614038,Caught in/between Objects,compactor,no_occupation
1743,201073616,Fires and Explosion,flash-fire,painter
1744,310810106,Caught in/between Objects,saw,laborer
1745,201109097,Caught in/between Objects,plaster,installer
1746,201168044,Caught in/between Objects,saw,framer
1747,202442679,Caught in/between Objects,saw-blade,carpenter
1748,201488269,Caught in/between Objects,blade,laborer
1749,200774156,Falls,ladder,no_occupation
1750,201177524,Struck By Moving Objects,saw,no_occupation
1751,201390861,Struck By Moving Objects,grinder,no_occupation
1752,200980498,Struck By Moving Objects,router,router
1753,202315081,Electrocution,chipper,foreman
1754,200645257,Electrocution,power-line,contractor
1755,200678530,Falls,power-line,conductor
1756,201283470,Struck By Moving Objects,no_object,multimeter
1757,200203578,Electrocution,power-line,coworker
1758,201773553,Electrocution,power-line,no_occupation
1759,200536191,Struck By Moving Objects,wire,installer
1760,202556635,Electrocution,volt,electrician
1761,201615499,Electrocution,fault,electrician
1762,202686689,Struck By Moving Objects,heat,electrician
1763,202657136,Struck By Moving Objects,no_object,journeyman
1764,202673349,Falls,lineman,lineman
1765,202587812,Falls,foreman,electricianforeman
1766,202654042,Falls,fixture,no_occupation
1767,201498326,Caught in/between Objects,arc-blast,no_occupation
1768,200626778,Electrocution,crane,laborer
1769,200075208,Caught in/between Objects,arc-flash,breaker
1770,200515898,Electrocution,no_object,coworker
1771,200376416,Struck By Moving Objects,wire,coworker
1772,200923555,Falls,no_object,no_occupation
1773,201408549,Struck By Moving Objects,telecommunication,carpenter
1774,202653523,Struck By Moving Objects,voltage,splicer
1775,200360063,Struck By Moving Objects,no_object,jumper
1776,200411270,Falls,scaffold-support,no_occupation
1777,202648291,Falls,platform,foreman
1778,202715603,Electrocution,conductor,electrician
1779,201497740,Struck By Moving Objects,conductor,contractor
1780,202544565,Struck By Moving Objects,no_object,conductor
1781,201186467,Falls,ladder,contractor
1782,201345832,Falls,ladder,soldier
1783,202522637,Falls,scissor-lift,bluewater
1784,202486361,Caught in/between Objects,saw,no_occupation
1785,201127255,Caught in/between Objects,drill,no_occupation
1786,201126695,Caught in/between Objects,wood-frame,no_occupation
1787,201489465,Caught in/between Objects,mix-material,contractor
1788,201087020,Struck By Moving Objects,hand-drill,no_occupation
1789,201069085,Caught in/between Objects,drill-bit,no_occupation
1790,201175833,Falls,metal-ladder,no_occupation
1791,201078946,Falls,no_object,coworker
1792,202555181,Electrocution,gasoline-vapor,painter
1793,201495157,Electrocution,power-line,contractor
1794,200556173,Struck By Moving Objects,no_object,coworker
1795,201282985,Struck By Moving Objects,no_object,electrician
1796,202466157,Other,office,manager
1797,202453387,Falls,no_object,contractor
1798,200612471,Struck By Moving Objects,generator,contractor
1799,201763034,Caught in/between Objects,tower,conductor
1800,202485777,Other,no_object,worker
1801,200373561,Struck By Moving Objects,cord,no_occupation
1802,200231652,Struck By Moving Objects,no_object,interrupter
1803,201923562,Struck By Moving Objects,no_object,no_occupation
1804,201166576,Struck By Moving Objects,water-leak,homeowner
1805,200623114,Other,crawl,no_occupation
1806,200552925,Struck By Moving Objects,conditionin,coworker
1807,170759377,Electrocution,power-line,no_occupation
1808,200711414,Electrocution,power-line,contractor
1809,200601854,Electrocution,power-line,plumber
1810,201033206,Electrocution,power-line,conductor
1811,170627236,Caught in/between Objects,arc-flash,owner
1812,201344686,Struck By Moving Objects,arc-flash,no_occupation
1813,201165024,Struck By Moving Objects,mete,electrician
1814,200625390,Caught in/between Objects,pulley,no_occupation
1815,201490562,Caught in/between Objects,motor-housing,laborer
1816,201408200,Struck By Moving Objects,repairing-pump,no_occupation
1817,201033966,Struck By Moving Objects,facility,foreman
1818,201750619,Electrocution,power-line,plumber
1819,200672129,Electrocution,power-line,interrupter
1820,200330512,Electrocution,power-line,no_occupation
1821,202556536,Electrocution,laceration,laborer
1822,201078458,Struck By Moving Objects,hand,no_occupation
1823,202554788,Struck By Moving Objects,saw,worker
1824,201078391,Struck By Moving Objects,skilsaw,coworker
1825,202655395,Electrocution,skilsaw,no_occupation
1826,201023736,Caught in/between Objects,saw,no_occupation
1827,202492054,Struck By Moving Objects,skill-saw,carpenter
1828,200262137,Electrocution,screw-gun,no_occupation
1829,202013231,Electrocution,power-line,no_occupation
1830,201280740,Electrocution,power-line,no_occupation
1831,170843411,Electrocution,power-line,no_occupation
1832,201091634,Electrocution,power-line,no_occupation
1833,170748396,Electrocution,power-line,conductor
1834,569954,Electrocution,power-line,conductor
1835,170123475,Electrocution,power-line,no_occupation
1836,14397731,Electrocution,power-line,conductor
1837,744961,Electrocution,power-line,no_occupation
1838,966549,Electrocution,power-line,framer
1839,14195549,Electrocution,power-line,decker
1840,14525364,Electrocution,power-line,conductor
1841,201623725,Electrocution,voltage,assembler
1842,201408663,Falls,scaffold,carpenter
1843,202674859,Electrocution,pad-mount,no_occupation
1844,202081055,Struck By Moving Objects,no_object,coworker
1845,201924974,Struck By Moving Objects,sign,breaker
1846,200012151,Struck By Moving Objects,circuit,foreman
1847,201330495,Struck By Moving Objects,sign,no_occupation
1848,200920817,Struck By Moving Objects,no_object,no_occupation
1849,201770336,Electrocution,power-line,no_occupation
1850,202674073,Electrocution,power-line,subcontractor
1851,202627659,Falls,power-line,electrician
1852,200776144,Caught in/between Objects,flash-blast,engineer
1853,313440240,Electrocution,power-line,electrician
1854,202584975,Electrocution,circuit,feeder
1855,201955432,Struck By Moving Objects,switch,driver
